Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DHI Perez Units,DNI Units,DNI Perez Units,GHI Units,GHI Perez Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Snow Depth Units,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Version
SUNY,28265,-,-,India,26.55,75.55,5.5,0,5.5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,m,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,unknown
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Dew Point,Temperature,Pressure,Relative Humidity,Solar Zenith Angle,Precipitable Water,Snow Depth,Wind Direction,Wind Speed,Fill Flag,,,,,,,,,,,,,,
2014,12,6,18,30,0,0,0,0,0,0,-7,19.3793903927,974.1209106445,15.3383974506,102.2028087771,0.4829289697,0,350.8695068359,2.4245290756,0,,,,,,,,,,,,,,
2014,12,6,19,30,0,0,0,0,0,0,-8,18.3579078811,974.7955932617,15.7211181351,115.0614800884,0.4739047952,0,351.3407592773,2.6418702602,0,,,,,,,,,,,,,,
2014,12,6,20,30,0,0,0,0,0,0,-8,17.3881164167,975.0444335938,16.4807235485,128.2143012657,0.4645051444,0,354.3638916016,2.6207666397,0,,,,,,,,,,,,,,
2014,12,6,21,30,0,0,0,0,0,0,-8,16.4498520992,974.9923706055,17.2742258529,141.5486817868,0.472760369,0,358.0856933594,2.490401268,0,,,,,,,,,,,,,,
2014,12,6,22,30,0,0,0,0,0,0,-8,15.6334812135,974.9240112305,17.9616921426,154.9564493216,0.4800847671,0,1.2028045654,2.2986421585,0,,,,,,,,,,,,,,
2014,12,6,23,30,0,0,0,0,0,0,-8,15.0857101117,974.6373291016,18.4650709615,168.1787873902,0.4837737911,0,3.0428161621,2.0815608501,0,,,,,,,,,,,,,,
2014,12,7,0,30,0,0,0,0,0,0,-8,14.8503272099,974.2983398438,18.59890562,175.2740960558,0.4866990095,0,2.6646957397,1.850127697,0,,,,,,,,,,,,,,
2014,12,7,1,30,0,0,0,0,0,0,-7,14.6308313843,974.1626586914,20.2873015456,163.3765547143,0.4934301257,0,0.8977432251,1.6935440302,0,,,,,,,,,,,,,,
2014,12,7,2,30,0,0,0,0,0,0,-9,14.3800485452,973.99609375,18.7055278115,150.0233287429,0.5072596913,0,357.3455200195,1.6597701311,0,,,,,,,,,,,,,,
2014,12,7,3,30,0,0,0,0,0,0,-7,14.1591560175,973.8211669922,20.9631054262,136.6305143431,0.5186586496,0,354.8821716309,1.6514017582,0,,,,,,,,,,,,,,
2014,12,7,4,30,0,0,0,0,0,0,-10,13.9700015624,973.9927978516,17.8243811323,123.3555127292,0.5560887151,0,354.831817627,1.6509792805,0,,,,,,,,,,,,,,
2014,12,7,5,30,0,0,0,0,0,0,-8,13.7423661813,973.9729614258,19.9952791807,110.3021947454,0.6147326512,0,354.2850646973,1.6221836805,0,,,,,,,,,,,,,,
2014,12,7,6,30,0,0,0,0,0,0,-10,13.5615418815,974.5252685547,17.1455344903,97.5954841746,0.6611855375,0,351.8620605469,1.5377715826,0,,,,,,,,,,,,,,
2014,12,7,7,30,34,27,37,32,97,40,-9,14.9745903952,975.1965942383,17.3866650913,85.4146613447,0.6902309571,0,347.2916259766,1.3934717178,0,,,,,,,,,,,,,,
2014,12,7,8,30,128,276,204,113,406,225,-12,17.8309289306,975.9000854492,11.9778308893,74.0455911384,0.7070197791,0,344.4956665039,1.184356451,0,,,,,,,,,,,,,,
2014,12,7,9,30,176,509,400,159,579,413,-13,20.4442967199,976.6781005859,9.0681538992,63.9349111482,0.7228717734,0,342.8262023926,0.8518053293,0,,,,,,,,,,,,,,
2014,12,7,10,30,187,656,556,185,670,562,-13,23.4491699514,976.9132080078,7.3905298775,55.7860839877,0.7387020536,0,348.6224060059,0.9173035026,0,,,,,,,,,,,,,,
2014,12,7,11,30,203,671,630,198,715,653,-13,25.119266641,976.7417602539,6.6744929013,50.5667538847,0.7427898114,0,352.4075012207,1.1426637173,0,,,,,,,,,,,,,,
2014,12,7,12,30,206,684,653,201,725,675,-13,25.6564298767,975.9436645508,6.5782501359,49.2233704193,0.7418244894,0,353.4518127441,1.2175996304,0,,,,,,,,,,,,,,
2014,12,7,13,30,219,649,619,194,703,627,-13,25.6377637268,975.1800537109,6.6617099945,52.0580124928,0.7422545268,0,356.9252929688,1.3074649572,0,,,,,,,,,,,,,,
2014,12,7,14,30,219,480,471,177,644,514,-13,25.1284776334,974.701171875,6.8580824186,58.4636113955,0.7377357695,0,356.9761962891,1.4934356213,0,,,,,,,,,,,,,,
2014,12,7,15,30,181,401,335,145,528,348,-13,24.0556631987,974.0927124023,7.2895384202,67.4246895129,0.711734582,0,354.7584228516,1.6424193382,0,,,,,,,,,,,,,,
2014,12,7,16,30,97,150,129,89,312,154,-11,21.5326291015,973.7685546875,10.1434880267,78.0583200456,0.6906175131,0,353.950378418,1.7097480297,0,,,,,,,,,,,,,,
2014,12,7,17,30,0,0,0,3,3,3,-9,18.7214226161,973.7144165039,13.8715339257,89.7592989756,0.6761359607,0,354.1384887695,1.8314784765,0,,,,,,,,,,,,,,
2014,12,7,18,30,0,0,0,0,0,0,-9,17.5995208523,973.9225463867,14.4923027908,102.1591366346,0.6610729936,0,354.3907165527,1.9346321821,0,,,,,,,,,,,,,,
2014,12,7,19,30,0,0,0,0,0,0,-10,16.7812410389,974.2663574219,14.0110439684,115.0075595676,0.6589939632,0,354.7183532715,1.9963444471,0,,,,,,,,,,,,,,
2014,12,7,20,30,0,0,0,0,0,0,-9,16.2361282514,974.9417724609,15.7422716859,128.1526907722,0.662299091,0,354.8268737793,1.8052960634,0,,,,,,,,,,,,,,
2014,12,7,21,30,0,0,0,0,0,0,-10,16.0172552635,975.3806762695,14.7257649574,141.4820852753,0.6943000051,0,355.303527832,1.4539035559,0,,,,,,,,,,,,,,
2014,12,7,22,30,0,0,0,0,0,0,-8,15.875619023,975.2461547852,17.4380998849,154.8894739259,0.7314416928,0,357.5262756348,1.1165322065,0,,,,,,,,,,,,,,
2014,12,7,23,30,0,0,0,0,0,0,-10,15.5433219928,975.2440185547,15.441230981,168.1292869664,0.7650920612,0,0.071144104,0.807182312,0,,,,,,,,,,,,,,
2014,12,8,0,30,0,0,0,0,0,0,-8,15.1679866488,975.0559692383,18.6064831101,175.4217146711,0.7947169444,0,3.2149887085,0.5465245843,0,,,,,,,,,,,,,,
2014,12,8,1,30,0,0,0,0,0,0,-10,14.9641396579,974.8389892578,16.6451678836,163.5045750507,0.8124557976,0,9.9489593506,0.3251447082,0,,,,,,,,,,,,,,
2014,12,8,2,30,0,0,0,0,0,0,-7,14.6960625837,974.4266357422,20.1407793367,150.1470245551,0.824542639,0,26.5070037842,0.1828437299,0,,,,,,,,,,,,,,
2014,12,8,3,30,0,0,0,0,0,0,-9,14.3435858433,973.9465332031,17.9779218478,136.7556568599,0.7896697134,0,24.7060241699,0.067373611,0,,,,,,,,,,,,,,
2014,12,8,4,30,0,0,0,0,0,0,-7,13.9874696557,974.2235107422,21.6945624238,123.4840202206,0.7430489457,0,248.1108398438,0.1012551412,0,,,,,,,,,,,,,,
2014,12,8,5,30,0,0,0,0,0,0,-9,13.6691517673,974.4284057617,18.8174346896,110.434973809,0.6913392479,0,231.8305664063,0.2529070973,0,,,,,,,,,,,,,,
2014,12,8,6,30,0,0,0,0,0,0,-7,13.2677267377,975.1578979492,22.091891853,97.7330051169,0.6439788395,0,219.3816986084,0.400934726,0,,,,,,,,,,,,,,
2014,12,8,7,30,32,22,34,31,94,39,-9,14.62436065,975.7037353516,17.325747805,85.5569433055,0.6037336018,0,210.0989532471,0.522713542,0,,,,,,,,,,,,,,
2014,12,8,8,30,115,383,220,113,410,225,-9,18.0720515563,976.1518554688,14.2474571269,74.192027714,0.5687858115,0,203.2366027832,0.4929868877,0,,,,,,,,,,,,,,
2014,12,8,9,30,158,568,407,159,584,415,-12,21.9903524464,976.2290649414,8.9048105162,64.083163184,0.5726472834,0,195.2818603516,0.4119569361,0,,,,,,,,,,,,,,
2014,12,8,10,30,180,662,551,185,677,565,-13,26.3242084611,976.1161499023,6.4596132558,55.9306058827,0.5932954501,0,215.8212280273,0.5247679353,0,,,,,,,,,,,,,,
2014,12,8,11,30,197,693,636,199,721,655,-13,28.0519821955,975.1622314453,5.8691655514,50.697195214,0.6175857428,0,239.9537200928,0.5871576071,0,,,,,,,,,,,,,,
2014,12,8,12,30,205,706,666,202,730,678,-13,28.3668988247,974.2604980469,5.8447094087,49.3265897165,0.6337817453,0,255.8103790283,0.7198117971,0,,,,,,,,,,,,,,
2014,12,8,13,30,231,598,599,195,708,630,-12,27.4961707749,973.9094848633,6.2645850024,52.1255724253,0.6390879351,0,264.5563354492,0.8182097673,0,,,,,,,,,,,,,,
2014,12,8,14,30,225,432,451,177,649,517,-12,26.7198894098,973.1390991211,6.6244533376,58.4962067763,0.6345571639,0,275.8926391602,0.7754366994,0,,,,,,,,,,,,,,
2014,12,8,15,30,177,437,345,146,533,350,-12,25.3859004724,972.788269043,7.2264139793,67.4283874769,0.6141365112,0,288.8157043457,0.6807200313,0,,,,,,,,,,,,,,
2014,12,8,16,30,99,183,137,90,317,156,-6,22.6692458424,972.7333374023,14.0625667977,78.0397769815,0.5865940324,0,312.7981567383,0.5397942066,0,,,,,,,,,,,,,,
2014,12,8,17,30,0,0,0,3,3,3,-5,19.9538127293,972.6047363281,17.0757885121,89.7239484278,0.5468563139,0,351.6050415039,0.5296643376,0,,,,,,,,,,,,,,
2014,12,8,18,30,0,0,0,0,0,0,-7,18.7160141888,973.2853393555,16.3863047256,102.110841441,0.5087478362,0,17.7254257202,0.6899960041,0,,,,,,,,,,,,,,
2014,12,8,19,30,0,0,0,0,0,0,-8,17.7285996598,973.3489379883,15.892092861,114.9493745572,0.4857311161,0,28.3705787659,0.9164350629,0,,,,,,,,,,,,,,
2014,12,8,20,30,0,0,0,0,0,0,-9,16.894962098,973.9813232422,16.0808151132,128.0870748354,0.4605153406,0,36.932636261,1.0589615107,0,,,,,,,,,,,,,,
2014,12,8,21,30,0,0,0,0,0,0,-10,16.0706989011,974.1741333008,15.6667165394,141.4115910092,0.4504028228,0,46.434463501,1.1548637152,0,,,,,,,,,,,,,,
2014,12,8,22,30,0,0,0,0,0,0,-9,15.2948914394,974.3829345703,16.8383765188,154.8183620332,0.4440239338,0,56.0642127991,1.2732263803,0,,,,,,,,,,,,,,
2014,12,8,23,30,0,0,0,0,0,0,-10,14.5425861619,974.2615356445,17.0821444875,168.0739066015,0.4430253003,0,63.542514801,1.3686670065,0,,,,,,,,,,,,,,
2014,12,9,0,30,0,0,0,0,0,0,-10,13.8433591619,974.3176879883,18.1017640428,175.5637757332,0.4460677025,0,70.8376541138,1.4003617764,0,,,,,,,,,,,,,,
2014,12,9,1,30,0,0,0,0,0,0,-10,13.1970973463,974.440612793,18.0582970749,163.6317308824,0.4482791842,0,77.0771560669,1.3615560532,0,,,,,,,,,,,,,,
2014,12,9,2,30,0,0,0,0,0,0,-10,12.6007487512,974.1011352539,19.0770774371,150.2703723381,0.4495670909,0,76.0137939453,1.1771751642,0,,,,,,,,,,,,,,
2014,12,9,3,30,0,0,0,0,0,0,-10,12.0493408966,974.1086425781,19.0603262473,136.8803950511,0.4479995923,0,66.6296157837,0.9783437252,0,,,,,,,,,,,,,,
2014,12,9,4,30,0,0,0,0,0,0,-10,11.5342970175,973.708190918,19.8097899134,123.6118459692,0.4428414104,0,56.5105895996,0.8609488606,0,,,,,,,,,,,,,,
2014,12,9,5,30,0,0,0,0,0,0,-11,11.0708713406,973.9298706055,19.6626697029,110.5666491721,0.4356671382,0,47.224155426,0.7681547403,0,,,,,,,,,,,,,,
2014,12,9,6,30,0,0,0,0,0,0,-11,10.7037396327,974.2979736328,20.1953681145,97.8688658707,0.4298037875,0,37.801700592,0.719604373,0,,,,,,,,,,,,,,
2014,12,9,7,30,30,17,32,31,94,38,-11,12.5950884278,974.4971923828,18.1584280459,85.6968494134,0.4249769161,0,26.8946342468,0.6839684248,0,,,,,,,,,,,,,,
2014,12,9,8,30,114,378,217,113,416,226,-12,16.6159978151,975.2001342773,12.6058679102,74.3352090128,0.4212470156,0,30.5842170715,0.6257836819,0,,,,,,,,,,,,,,
2014,12,9,9,30,157,566,404,160,592,417,-13,20.3350029624,975.864440918,8.9141823149,64.2270830013,0.4242099663,0,46.3835525513,0.4842854142,0,,,,,,,,,,,,,,
2014,12,9,10,30,178,668,551,186,686,569,-13,25.5828693052,975.7730102539,6.4422261913,56.069591716,0.430193572,0,111.0919876099,0.3426723182,0,,,,,,,,,,,,,,
2014,12,9,11,30,189,715,641,200,731,662,-13,28.1211334793,975.2467041016,5.647607905,50.8210013694,0.4396973382,0,192.4874267578,0.4060570896,0,,,,,,,,,,,,,,
2014,12,9,12,30,192,727,665,203,741,685,-13,29.0323738874,974.5626220703,5.4075743706,49.4225483919,0.4528511373,0,229.8999633789,0.6033576727,0,,,,,,,,,,,,,,
2014,12,9,13,30,185,705,618,196,718,637,-13,29.0544152039,974.0979614258,5.4204005385,52.1858897659,0.4689698339,0,256.7985229492,0.751339972,0,,,,,,,,,,,,,,
2014,12,9,14,30,172,641,507,179,657,522,-13,28.2354953958,973.4367675781,5.6461177283,58.522019021,0.4834746345,0,284.3479919434,0.7971770763,0,,,,,,,,,,,,,,
2014,12,9,15,30,153,498,345,147,541,354,-13,26.4679321092,973.2719116211,6.2074790059,67.4259195556,0.4839594928,0,313.4042358398,0.8571429253,0,,,,,,,,,,,,,,
2014,12,9,16,30,99,186,138,91,323,158,-8,22.7183684949,973.2174072266,11.5372262139,78.0156768803,0.4783055336,0,348.6640625,1.0325567722,0,,,,,,,,,,,,,,
2014,12,9,17,30,0,0,0,3,4,3,-10,19.83426096,973.4830932617,11.7568126195,89.6835657517,0.4661561853,0,10.7904586792,1.4817728996,0,,,,,,,,,,,,,,
2014,12,9,18,30,0,0,0,0,0,0,-10,18.8102771747,973.7567138672,12.401270312,102.0579984961,0.4486963747,0,23.0635299683,1.9344242811,0,,,,,,,,,,,,,,
2014,12,9,19,30,0,0,0,0,0,0,-12,17.8791397177,974.3327026367,11.5715748786,114.8870180989,0.4285207857,0,31.4849052429,2.2549386024,0,,,,,,,,,,,,,,
2014,12,9,20,30,0,0,0,0,0,0,-12,16.9367908659,974.8951416016,11.9650923008,128.0175658807,0.4074490831,0,38.8936882019,2.3485398293,0,,,,,,,,,,,,,,
2014,12,9,21,30,0,0,0,0,0,0,-13,16.0278870411,975.0391845703,12.0586178006,141.3373363921,0.397805226,0,46.2894363403,2.2931361198,0,,,,,,,,,,,,,,
2014,12,9,22,30,0,0,0,0,0,0,-13,15.1618211246,975.0389404297,12.414867519,154.7432935993,0.3900865756,0,53.86328125,2.2042243481,0,,,,,,,,,,,,,,
2014,12,9,23,30,0,0,0,0,0,0,-14,14.3533712763,974.9417114258,12.5649137136,168.0129463624,0.3844021819,0,60.4886703491,2.1469581127,0,,,,,,,,,,,,,,
2014,12,10,0,30,0,0,0,0,0,0,-14,13.595876661,974.7609863281,12.8822126187,175.7000523436,0.3827530915,0,65.4854812622,2.1054871082,0,,,,,,,,,,,,,,
2014,12,10,1,30,0,0,0,0,0,0,-15,12.89562216,974.6262817383,12.5956008151,163.7580024444,0.3883673551,0,67.7054290771,2.0649790764,0,,,,,,,,,,,,,,
2014,12,10,2,30,0,0,0,0,0,0,-14,12.261105052,974.2243041992,13.6285685128,150.3933168639,0.3974944883,0,65.2327346802,1.9580379725,0,,,,,,,,,,,,,,
2014,12,10,3,30,0,0,0,0,0,0,-16,11.7166522008,974.155456543,12.2364406748,137.0046527549,0.3989783504,0,58.560005188,1.8720510006,0,,,,,,,,,,,,,,
2014,12,10,4,30,0,0,0,0,0,0,-16,11.2476199373,974.1325073242,13.2017171754,123.7388999533,0.3929146713,0,50.560874939,1.8425159454,0,,,,,,,,,,,,,,
2014,12,10,5,30,0,0,0,0,0,0,-18,10.8417904915,974.2984008789,11.3549036357,110.6971209506,0.3809412281,0,45.7027664185,1.8749668598,0,,,,,,,,,,,,,,
2014,12,10,6,30,0,0,0,0,0,0,-17,10.5430368422,974.8599853516,12.3830985999,98.0029597491,0.3641696722,0,45.0287971497,1.8841223717,0,,,,,,,,,,,,,,
2014,12,10,7,30,29,13,30,30,92,37,-17,12.5274749553,975.196472168,10.6104386722,85.8342847321,0.34426024,0,48.2934799194,1.8064522743,0,,,,,,,,,,,,,,
2014,12,10,8,30,113,374,214,114,420,226,-20,16.8232850923,975.8452148438,6.3211111074,74.4750303958,0.321244322,0,56.1030464172,1.7711036205,0,,,,,,,,,,,,,,
2014,12,10,9,30,159,552,398,160,600,420,-22,20.4684617831,976.4513549805,4.3056933215,64.3665738056,0.3061433096,0,63.7681274414,1.508600235,0,,,,,,,,,,,,,,
2014,12,10,10,30,179,660,547,187,696,575,-21,25.0902367754,976.3857421875,3.6031421064,56.2029583778,0.2972448593,0,72.6079940796,1.7078132629,0,,,,,,,,,,,,,,
2014,12,10,11,30,189,715,640,201,743,670,-20,27.9342522969,975.6705932617,3.295999384,50.938110785,0.292592299,0,74.8250427246,1.7122347355,0,,,,,,,,,,,,,,
2014,12,10,12,30,191,727,664,205,754,695,-19,28.899692958,974.7020263672,3.2285731941,49.5112067196,0.2904834407,0,67.9765396118,1.5182790756,0,,,,,,,,,,,,,,
2014,12,10,13,30,186,704,618,198,733,647,-19,28.8250579451,973.9362182617,3.2395684657,52.2389432668,0.2885864826,0,56.6455230713,1.5326200724,0,,,,,,,,,,,,,,
2014,12,10,14,30,172,641,507,181,674,533,-20,27.9362738637,973.4692993164,3.249745273,58.5410471951,0.2844150596,0,46.1340065002,1.6747362614,0,,,,,,,,,,,,,,
2014,12,10,15,30,153,498,345,149,560,364,-21,26.176121786,973.5165405273,3.3844982887,67.4173064473,0.2637141844,0,39.8014678955,1.9356960058,0,,,,,,,,,,,,,,
2014,12,10,16,30,95,247,147,93,341,164,-18,22.1255118489,973.637878418,5.2638468905,77.9860636656,0.2423258975,0,38.0885887146,2.3776435852,0,,,,,,,,,,,,,,
2014,12,10,17,30,0,0,0,4,4,4,-18,18.9927172236,973.7015380859,6.5186784703,89.6382318446,0.2218924206,0,39.3759307861,2.929204464,0,,,,,,,,,,,,,,
2014,12,10,18,30,0,0,0,0,0,0,-19,17.8059213666,974.2213745117,6.2481467809,102.0006859097,0.2038864453,0,43.1469078064,3.3481900692,0,,,,,,,,,,,,,,
2014,12,10,19,30,0,0,0,0,0,0,-20,16.6810766052,974.57421875,6.130276369,114.8205854421,0.1883611537,0,48.1589622498,3.6260824203,0,,,,,,,,,,,,,,
2014,12,10,20,30,0,0,0,0,0,0,-21,15.5062834248,975.0906982422,6.3139278213,127.9442777358,0.1752582714,0,53.5472412109,3.7497975826,0,,,,,,,,,,,,,,
2014,12,10,21,30,0,0,0,0,0,0,-21,14.3667055236,975.302734375,6.6736472922,141.2594590662,0.175151425,0,58.4292984009,3.7366499901,0,,,,,,,,,,,,,,
2014,12,10,22,30,0,0,0,0,0,0,-21,13.3699501183,975.1817016602,7.0661730227,154.6644468528,0.1772377875,0,61.149017334,3.6552023888,0,,,,,,,,,,,,,,
2014,12,10,23,30,0,0,0,0,0,0,-21,12.5262605821,975.0994262695,7.4043816225,167.9467020576,0.1807798078,0,61.2448043823,3.5322723389,0,,,,,,,,,,,,,,
2014,12,11,0,30,0,0,0,0,0,0,-22,11.8223802804,975.1759643555,7.6304332317,175.8302867324,0.1851964333,0,59.5307159424,3.4072110653,0,,,,,,,,,,,,,,
2014,12,11,1,30,0,0,0,0,0,0,-22,11.2403721146,974.9743041992,7.7684567811,163.8833620173,0.1897209034,0,56.8403129578,3.2833218575,0,,,,,,,,,,,,,,
2014,12,11,2,30,0,0,0,0,0,0,-22,10.7718120896,974.7509765625,7.8920043336,150.5157977014,0.1950639198,0,54.8813362122,3.0974142551,0,,,,,,,,,,,,,,
2014,12,11,3,30,0,0,0,0,0,0,-22,10.357030337,974.7241821289,8.0719445154,137.1283501488,0.1942062212,0,54.3070068359,2.8813400269,0,,,,,,,,,,,,,,
2014,12,11,4,30,0,0,0,0,0,0,-22,9.9784729255,974.3818359375,8.2600597895,123.8650896262,0.19250624,0,56.6911811829,2.6963882446,0,,,,,,,,,,,,,,
2014,12,11,5,30,0,0,0,0,0,0,-22,9.6254829205,974.5353393555,8.394789858,110.8262877214,0.1904563383,0,62.3697509766,2.572696209,0,,,,,,,,,,,,,,
2014,12,11,6,30,0,0,0,0,0,0,-22,9.3135436205,975.0068359375,8.4861512492,98.13517947,0.1878050848,0,69.7069625854,2.4972679615,0,,,,,,,,,,,,,,
2014,12,11,7,30,27,9,28,30,94,37,-22,11.2478689869,975.5067749023,7.8933506208,85.9691244476,0.1850306339,0,77.8834686279,2.4523119926,0,,,,,,,,,,,,,,
2014,12,11,8,30,114,345,206,115,431,229,-24,15.5360365342,976.2468261719,4.8995902932,74.6113790663,0.1807793471,0,86.3840637207,2.3298017979,0,,,,,,,,,,,,,,
2014,12,11,9,30,158,551,396,162,613,426,-25,19.0996294217,976.9077758789,3.41656277,64.5015328521,0.1836604663,0,93.8094329834,1.9726366997,0,,,,,,,,,,,,,,
2014,12,11,10,30,179,658,544,189,707,581,-25,23.6489763951,977.1332397461,2.5595819328,56.3306219902,0.195912278,0,98.79737854,2.1763026714,0,,,,,,,,,,,,,,
2014,12,11,11,30,194,692,630,202,751,675,-25,26.5567708129,976.3098144531,2.1826337758,51.0484623548,0.2179655351,0,102.0084381104,2.1985192299,0,,,,,,,,,,,,,,
2014,12,11,12,30,191,726,662,205,758,697,-24,27.6879086161,975.3224487305,2.2575390829,49.5925265108,0.249837925,0,102.7593383789,1.8846920729,0,,,,,,,,,,,,,,
2014,12,11,13,30,186,704,617,198,733,647,-23,27.8135185021,974.6657714844,2.5467219866,52.2847158397,0.2895782311,0,99.7117843628,1.6533406973,0,,,,,,,,,,,,,,
2014,12,11,14,30,177,618,500,180,669,530,-22,27.0130476442,974.1696777344,2.958826411,58.5532954553,0.3310002783,0,90.8640975952,1.5018045902,0,,,,,,,,,,,,,,
2014,12,11,15,30,154,499,346,148,551,360,-21,25.2369301405,973.5915527344,3.4288276898,67.402573897,0.3630683821,0,78.6455612183,1.5054973364,0,,,,,,,,,,,,,,
2014,12,11,16,30,100,191,140,92,331,161,-18,21.2904885816,973.4600830078,5.8207476356,77.9509839074,0.3903563409,0,70.6861343384,1.8695919514,0,,,,,,,,,,,,,,
2014,12,11,17,30,0,0,0,4,4,4,-18,18.4384579621,973.3878173828,6.7238761984,89.5880236493,0.4137085808,0,69.5915679932,2.4082403183,0,,,,,,,,,,,,,,
2014,12,11,18,30,0,0,0,0,0,0,-21,17.5114925353,973.9415283203,5.5728411361,101.9389844846,0.4368656362,0,72.0058288574,2.9053556919,0,,,,,,,,,,,,,,
2014,12,11,19,30,0,0,0,0,0,0,-23,16.6857295765,974.3634643555,4.8743150285,114.7501738867,0.46555808,0,75.6343612671,3.2665758133,0,,,,,,,,,,,,,,
2014,12,11,20,30,0,0,0,0,0,0,-24,15.9365024649,974.6036376953,4.5378443133,127.8673254266,0.4980749682,0,77.3641204834,3.5803735256,0,,,,,,,,,,,,,,
2014,12,11,21,30,0,0,0,0,0,0,-25,15.2073821076,974.8792724609,4.4690415106,141.1780966371,0.5456858476,0,79.1701202393,3.8031449318,0,,,,,,,,,,,,,,
2014,12,11,22,30,0,0,0,0,0,0,-25,14.4677761239,974.9576416016,4.5491915515,154.5819978599,0.5936372071,0,80.9437713623,3.9205019474,0,,,,,,,,,,,,,,
2014,12,11,23,30,0,0,0,0,0,0,-26,13.7637019563,974.8817138672,4.6950963124,167.8754637125,0.6409583871,0,81.7173309326,3.9918260574,0,,,,,,,,,,,,,,
2014,12,12,0,30,0,0,0,0,0,0,-26,13.1412907341,974.5802612305,4.868608332,175.9541882682,0.6871904937,0,82.2009048462,4.0428657532,0,,,,,,,,,,,,,,
2014,12,12,1,30,0,0,0,0,0,0,-26,12.6163770776,974.5665283203,5.0519672547,164.0077735907,0.7306429178,0,83.3763275146,4.0854449272,0,,,,,,,,,,,,,,
2014,12,12,2,30,0,0,0,0,0,0,-25,12.0878772363,974.0251464844,5.3120043666,150.63774916,0.7743701419,0,86.8150482178,4.0102734566,0,,,,,,,,,,,,,,
2014,12,12,3,30,0,0,0,0,0,0,-25,11.6052911312,973.8025512695,5.688449472,137.2514037821,0.8171378268,0,90.8738708496,3.8852841854,0,,,,,,,,,,,,,,
2014,12,12,4,30,0,0,0,0,0,0,-24,11.2005515128,973.7290649414,6.2469374967,123.9903199929,0.8617862237,0,94.7618026733,3.8036446571,0,,,,,,,,,,,,,,
2014,12,12,5,30,0,0,0,0,0,0,-23,10.8418041816,973.7399291992,7.0727670616,110.9540466242,0.9066067524,0,98.3123016357,3.7545895576,0,,,,,,,,,,,,,,
2014,12,12,6,30,0,0,0,0,0,0,-22,10.5547397605,974.2839355469,8.2662407607,98.2654172707,0.9582865741,0,101.3087768555,3.7520656586,0,,,,,,,,,,,,,,
2014,12,12,7,30,25,4,26,26,73,31,-20,12.2216617006,974.779296875,8.7663252841,86.1012823719,1.0190795983,0,103.5425415039,3.7464449406,0,,,,,,,,,,,,,,
2014,12,12,8,30,115,334,203,108,379,208,-18,15.378950663,975.2882080078,8.3149987822,74.744153988,1.0878308512,0,104.48412323,3.2360906601,0,,,,,,,,,,,,,,
2014,12,12,9,30,168,494,380,154,555,392,-17,19.306626851,975.4951171875,7.1931231588,64.6318665685,1.1424762419,0,104.9361343384,2.9280495644,0,,,,,,,,,,,,,,
2014,12,12,10,30,229,552,535,181,648,539,-16,23.4603975124,975.0268554688,6.1081541841,56.4525044026,1.199029291,0,110.6212234497,3.2930645943,0,,,,,,,,,,,,,,
2014,12,12,11,30,327,276,501,194,693,629,-13,25.8984015981,974.2020874023,6.5615247416,51.1520000593,1.2628496396,0,116.5757598877,3.3028945923,0,,,,,,,,,,,,,,
2014,12,12,12,30,319,90,378,198,702,652,-10,26.8397547952,972.9537353516,7.5723768828,49.6664742146,1.3463553453,0,120.9253540039,2.9867575169,0,,,,,,,,,,,,,,
2014,12,12,13,30,296,96,355,191,678,606,-8,26.6460648195,972.2415161133,9.10271315,52.3231944161,1.455171842,0,125.5679855347,2.6273639202,0,,,,,,,,,,,,,,
2014,12,12,14,30,173,617,495,173,617,495,-7,26.3554830958,971.8589477539,10.4997756343,58.5587723922,1.5615170083,0,124.0148773193,2.5130314827,0,,,,,,,,,,,,,,
2014,12,12,15,30,193,256,292,142,502,335,-5,25.1258983416,971.9616699219,12.3574837933,67.3817527364,1.6249832025,0,118.199836731,2.6196694374,0,,,,,,,,,,,,,,
2014,12,12,16,30,66,0,66,87,293,149,-5,23.0572842317,972.2292480469,14.5578580138,77.910493189,1.6737661129,0,110.1869812012,2.725215435,0,,,,,,,,,,,,,,
2014,12,12,17,30,0,0,0,3,4,3,-5,21.2573194049,972.4754638672,16.3105687244,89.5330489396,1.721152544,0,100.2881011963,3.0150818825,0,,,,,,,,,,,,,,
2014,12,12,18,30,0,0,0,0,0,0,-5,20.9406234847,973.1220703125,16.7878199858,101.8729775963,1.7588185895,0,93.5993423462,3.3188624382,0,,,,,,,,,,,,,,
